doc_num,statute_code,js_date,doc_incarcerated_term_yrs,statute_desc,violent,file_month,pwid
773448,63-2-401,2017-12-18,15,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
589505,63-2-401,2017-02-15,2.67,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
773454,63-2-401,2017-08-25,6,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
773454,63-2-401,2017-08-25,5,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
652278,63-2-401,2017-02-15,10,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
773516,63-2-401,2018-11-19,3.5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
773530,63-2-401,2017-09-14,3,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
665519,63-2-401,2019-03-21,0.36,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
773572,63-2-401,2017-08-09,10,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
773582,63-2-401,2017-09-06,17,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
463017,63-2-401,2018-07-24,20,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
773667,63-2-401,2017-07-24,3.33,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
707649,63-2-401,2017-05-17,5,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
773760,63-2-401,2017-09-08,3.43,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
798840,63-2-401,2018-01-09,8,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
773763,63-2-401,2017-08-22,2,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
652516,63-2-401,2018-11-02,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
707699,63-2-401,2018-01-12,3,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
773827,63-2-401,2017-08-28,18,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
589728,63-2-401,2018-03-27,10,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
773884,63-2-401,2017-08-15,5,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
773885,63-2-401,2017-08-30,10,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
707859,63-2-401,2018-04-18,10,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
773944,63-2-401,2017-08-25,5.01,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
463234,63-2-401,2018-06-06,4.31,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
773964,63-2-401,2017-08-23,7,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
589828,63-2-401,2019-09-11,10,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
463244,63-2-401,2018-01-16,10,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
665560,63-2-401,2018-10-16,5,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
774070,63-2-401,2017-07-27,5,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
409363,63-2-401,2018-02-05,10,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
707967,63-2-401,2017-04-07,3,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
168073,63-2-401,2019-05-09,6,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
252322,63-2-401,2018-02-08,3,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
652739,63-2-401,2019-03-20,10,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
477393,63-2-401,2018-03-19,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
252329,63-2-401,2018-06-13,12,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
197795,63-2-401,2017-07-17,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
603575,63-2-401,2019-04-26,3,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
774259,63-2-401,2017-02-23,6,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
652763,63-2-401,2017-07-17,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
774268,63-2-401,2017-08-16,6,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
652817,63-2-401,2017-01-05,18,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
774435,63-2-401,2017-07-10,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
197865,63-2-401,2017-02-08,6,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
708113,63-2-401,2017-10-31,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
774502,63-2-401,2017-09-13,5,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
774506,63-2-401,2017-08-30,4,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
708147,63-2-401,2019-02-25,10,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
652829,63-2-401,2019-03-04,12,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
774527,63-2-401,2017-08-29,10,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
774577,63-2-401,2017-10-30,7.3,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
652889,63-2-401,2017-04-27,10,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
774611,63-2-401,2017-12-13,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
708242,63-2-401,2017-03-29,10,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
532315,63-2-401,2017-03-31,8,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
774622,63-2-401,2019-10-24,0.54,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
774659,63-2-401,2017-09-11,4,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
252436,63-2-401,2018-01-11,4,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
409645,63-2-401,2017-09-06,12,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
774736,63-2-401,2019-01-29,8,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
532380,63-2-401,2018-11-14,6,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
774773,63-2-401,2017-09-15,3.64,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
279294,63-2-401,2017-08-11,8.87,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
774854,63-2-401,2017-09-05,8,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
653040,63-2-401,2019-09-30,5,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
463776,63-2-401,2018-02-07,15,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
708440,63-2-401,2018-06-27,5,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
774871,63-2-401,2017-08-21,3,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
532537,63-2-401,2017-12-15,1,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
722648,63-2-401,2019-11-27,2,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
774934,63-2-401,2018-03-14,2,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
409847,63-2-401,2019-02-22,10,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
708521,63-2-401,2019-05-03,17,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
775043,63-2-401,2019-09-09,5,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
409885,63-2-401,2017-09-08,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
463875,63-2-401,2018-05-04,10,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
775106,63-2-401,2017-09-26,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
168386,63-2-401,2017-11-20,20,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
590405,63-2-401,2018-01-10,5,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
775131,63-2-401,2017-09-20,5,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
775138,63-2-401,2017-09-20,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
775139,63-2-401,2017-09-20,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
775153,63-2-401,2017-09-20,7,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
775179,63-2-401,2017-09-22,20,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
532723,63-2-401,2018-03-23,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
226205,63-2-401,2019-01-30,12,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
590567,63-2-401,2019-05-06,15,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
653386,63-2-401,2019-01-17,25,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
532835,63-2-401,2019-10-16,10,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
590596,63-2-401,2017-07-14,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
775408,63-2-401,2017-09-27,4,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
775446,63-2-401,2017-08-22,5,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
775473,63-2-401,2017-07-19,8,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
799019,63-2-401,2018-02-09,10,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
775511,63-2-401,2018-04-04,2,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
653523,63-2-401,2018-06-11,4,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
799020,63-2-401,2020-01-29,5,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
775580,63-2-401,2018-02-21,5,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
775583,63-2-401,2017-09-21,4,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
775583,63-2-401,2017-11-07,4,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
775594,63-2-401,2017-09-22,5,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
722668,63-2-401,2018-04-11,5,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
775664,63-2-401,2017-09-20,12,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
198155,63-2-401,2017-08-04,4.81,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
590713,63-2-401,2017-11-09,2,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
775761,63-2-401,2018-01-04,4.5,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
709016,63-2-401,2017-05-03,6,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
799049,63-2-401,2018-03-27,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
590730,63-2-401,2018-04-13,4,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
775771,63-2-401,2017-09-26,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
168572,63-2-401,2019-03-04,4,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
775920,63-2-401,2017-08-30,2.26,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
168574,63-2-401,2018-03-19,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
775944,63-2-401,2017-09-12,2,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
775955,63-2-401,2017-09-20,4.78,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
775957,63-2-401,2017-10-04,1.9,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
709110,63-2-401,2019-07-12,8,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
464442,63-2-401,2018-07-23,10,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
776028,63-2-401,2019-11-25,1,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
776050,63-2-401,2017-07-11,3,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
776054,63-2-401,2017-10-06,2.26,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
464462,63-2-401,2017-12-12,3.01,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
776054,63-2-401,2019-08-26,10.01,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
799097,63-2-401,2018-06-20,6,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
776073,63-2-401,2017-10-03,4,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
603714,63-2-401,2017-11-15,10,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
799117,63-2-401,2018-07-11,2,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
776117,63-2-401,2019-12-10,7,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
226444,63-2-401,2019-01-29,7,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
776242,63-2-401,2017-09-27,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
776279,63-2-401,2017-02-21,6,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
709244,63-2-401,2017-04-20,10,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
776309,63-2-401,2019-08-14,7,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
464576,63-2-401,2019-03-04,5,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
776314,63-2-401,2017-09-21,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
776340,63-2-401,2017-09-29,5,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
653903,63-2-401,2017-08-04,1.92,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
653903,63-2-401,2017-11-13,2,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
776361,63-2-401,2017-01-12,5,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
653903,63-2-401,2017-02-03,1.08,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
653909,63-2-401,2017-10-13,7,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
776398,63-2-401,2017-09-29,3,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
464624,63-2-401,2017-02-28,5,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
776399,63-2-401,2017-09-11,7,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
168749,63-2-401,2019-10-28,6,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
722677,63-2-401,2018-08-09,20,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
776433,63-2-401,2017-10-04,1,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
776435,63-2-401,2017-10-19,0.42,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
776438,63-2-401,2017-07-28,6,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
776440,63-2-401,2017-10-09,10,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
464629,63-2-401,2017-07-18,12,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
709430,63-2-401,2018-03-07,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
130003,63-2-401,2018-04-18,2,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
591105,63-2-401,2017-04-12,5,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
654035,63-2-401,2017-10-16,10,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
654039,63-2-401,2019-02-06,5,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
464703,63-2-401,2019-10-03,8,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
226568,63-2-401,2019-10-28,8,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
168832,63-2-401,2019-07-24,10,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
591154,63-2-401,2019-08-01,9,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
709497,63-2-401,2019-10-09,5,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
776643,63-2-401,2018-09-25,0.42,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
410614,63-2-401,2017-08-21,10,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
776650,63-2-401,2019-07-08,2,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
709610,63-2-401,2017-04-07,13,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
776712,63-2-401,2017-10-06,2,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
776713,63-2-401,2017-09-13,2.73,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
709611,63-2-401,2017-12-20,18.58,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
168881,63-2-401,2017-09-27,8.82,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
776722,63-2-401,2017-09-27,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
776764,63-2-401,2017-09-12,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
776886,63-2-401,2017-08-14,3.41,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
410692,63-2-401,2019-03-21,17,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
776974,63-2-401,2018-01-04,3,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
665679,63-2-401,2018-08-31,6,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
130196,63-2-401,2018-11-05,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
665679,63-2-401,2019-07-16,10,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
777062,63-2-401,2017-08-11,6,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
777072,63-2-401,2017-10-26,0.52,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
709837,63-2-401,2017-09-13,9,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
654404,63-2-401,2017-08-31,8,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
777152,63-2-401,2017-12-20,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
777163,63-2-401,2017-10-12,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
591414,63-2-401,2019-03-27,3,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
591414,63-2-401,2019-08-08,4,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
777190,63-2-401,2017-10-17,3,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
777196,63-2-401,2017-10-20,3.78,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
654460,63-2-401,2017-06-06,5,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
777213,63-2-401,2017-05-11,10,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
799220,63-2-401,2018-05-21,3,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
410853,63-2-401,2018-12-06,7,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
465163,63-2-401,2018-01-25,10,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
226732,63-2-401,2019-03-14,10,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
799231,63-2-401,2018-08-09,0.54,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
777281,63-2-401,2019-11-25,6,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
777303,63-2-401,2017-10-19,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
710007,63-2-401,2017-08-07,5,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
777305,63-2-401,2017-10-18,8.96,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
410895,63-2-401,2018-07-02,10,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
654573,63-2-401,2018-01-18,1.88,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
777332,63-2-401,2018-04-04,5,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
777342,63-2-401,2017-09-26,2.98,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
777344,63-2-401,2017-07-24,5,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
777379,63-2-401,2017-07-25,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
591594,63-2-401,2020-01-22,4,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
710087,63-2-401,2017-08-11,4.73,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
591594,63-2-401,2017-04-25,2,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
777400,63-2-401,2017-10-11,1,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
777472,63-2-401,2017-11-16,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
790985,63-2-401,2020-02-07,10,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
710143,63-2-401,2017-10-18,6,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
534220,63-2-401,2017-12-20,4,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
777562,63-2-401,2018-04-12,5,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
777573,63-2-401,2017-10-18,11,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
777583,63-2-401,2017-10-18,15,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
777586,63-2-401,2017-10-19,4,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
279963,63-2-401,2017-01-30,10,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
710217,63-2-401,2018-03-16,7,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
799305,63-2-401,2018-07-23,10,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
777654,63-2-401,2017-10-17,4,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
777655,63-2-401,2017-10-03,8,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
591797,63-2-401,2019-08-01,10,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
777719,63-2-401,2017-10-18,10,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
710277,63-2-401,2018-07-11,16,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
777723,63-2-401,2017-10-23,3.1,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
253292,63-2-401,2019-06-12,4,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
460546,63-2-401.B,2017-05-01,12,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2017-05-01,TRUE
462447,63-2-401.E,2017-06-01,12,DIST CDS W/IN 1000 FT PARK/SCHOOL,N,2017-06-01,TRUE
774854,63-2-401.E,2019-04-22,15,DIST CDS W/IN 1000 FT PARK/SCHOOL,N,2019-04-01,TRUE
528986,63-2-401.F.1,2017-11-21,6,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-11-01,TRUE
770320,63-2-401.F.1,2019-05-07,3,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2019-05-01,TRUE
770549,63-2-401.F.1,2017-12-06,1,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-12-01,TRUE
588154,63-2-401.F.1,2017-08-30,10,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-08-01,TRUE
771696,63-2-401.F.1,2017-07-25,1.25,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-07-01,TRUE
651302,63-2-401.F.1,2017-04-11,1.47,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-04-01,TRUE
722502,63-2-401.F.1,2020-01-14,14,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2020-01-01,TRUE
774421,63-2-401.F.1,2017-08-07,4,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-08-01,TRUE
774502,63-2-401.F.1,2017-09-13,5,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-09-01,TRUE
252436,63-2-406,2018-01-11,4,DIST CDS NOT IN COURSE OF LEGIT BUSINESS,N,2018-01-01,TRUE
411184,63-2-401,2018-09-07,10,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
777894,63-2-401,2017-10-26,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
777900,63-2-401,2017-10-18,4,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
710348,63-2-401,2017-08-29,8,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
710357,63-2-401,2018-05-08,5,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
477689,63-2-401,2017-10-24,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
226925,63-2-401,2018-07-17,6,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
778036,63-2-401,2017-11-03,2,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
655050,63-2-401,2019-04-15,25,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
603765,63-2-401,2018-06-26,6,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
204225,63-2-401,2018-02-08,4,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
778060,63-2-401,2017-10-10,3.16,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
778082,63-2-401,2018-03-14,8,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
778083,63-2-401,2017-10-30,1.5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
778118,63-2-401,2017-03-27,5,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
778172,63-2-401,2017-09-28,2.22,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
778184,63-2-401,2017-10-02,8,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
778221,63-2-401,2017-10-25,3,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
411391,63-2-401,2018-01-10,12,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
655142,63-2-401,2020-01-14,15,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
253424,63-2-401,2020-01-21,10,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
592124,63-2-401,2018-12-04,15,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
655146,63-2-401,2018-02-14,12,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
655159,63-2-401,2019-04-24,15,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
465970,63-2-401,2017-01-04,2,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
534733,63-2-401,2017-10-25,9,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
778394,63-2-401,2017-10-19,7,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
778447,63-2-401,2019-08-06,4,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
